buscoID	query_chr	position	assigned_chr	status
3358at7088	OY730190.1	12769503.0	M19	self
3359at7088	OY730186.1	28402249.5	M13	M13
3362at7088	OY730178.1	12604439.0	M24	M24
3363at7088	OY730190.1	12737451.0	M19	self
3364at7088	OY730190.1	8088908.0	M19	self
3365at7088	OY730181.1	19106506.0	M11	self
3368at7088	OY730182.1	17109695.0	M16	M16
3372at7088	OY730181.1	35219462.5	M23	M23
3373at7088	OY730177.1	12262603.5	M7	M7
3384at7088	OY730178.1	19706210.5	MZ	self
3387at7088	OY730179.1	37759457.0	M2	self
3388at7088	OY730182.1	38734463.5	M5	M5
3393at7088	OY730189.1	31534855.0	M1	self
3396at7088	OY730179.1	40539693.0	M2	self
3400at7088	OY730182.1	33541743.5	M8	M8
3401at7088	OY730179.1	32567597.0	M4	M4
3402at7088	OY730179.1	35004287.0	M4	M4
3404at7088	OY730189.1	17619828.0	M3	M3
3409at7088	OY730190.1	9814073.5	M19	self
3417at7088	OY730185.1	12870100.5	M17	self
3419at7088	OY730177.1	20665531.0	M2	self
3424at7088	OY730185.1	20141352.0	M5	M5
3430at7088	OY730180.1	39693031.0	M4	M4
3431at7088	OY730189.1	25598464.5	M1	self
3433at7088	OY730185.1	15742274.0	M17	self
3435at7088	OY730185.1	36846333.5	M15	M15
3442at7088	OY730180.1	40214553.0	M6	M6
3443at7088	OY730177.1	1892196.5	M27	M27
3447at7088	OY730178.1	14831267.5	MZ	self
3451at7088	OY730180.1	24681812.0	M8	self
3453at7088	OY730181.1	32405846.5	M12	M12
3460at7088	OY730189.1	15764116.5	M3	M3
3468at7088	OY730186.1	36022522.5	M18	M18
3471at7088	OY730186.1	21483160.0	M9	M9
3473at7088	OY730183.1	17397190.5	M7	M7
3474at7088	OY730181.1	18229601.5	M11	self
3477at7088	OY730180.1	28116934.5	M21	M21
3479at7088	OY730180.1	37645686.0	M4	M4
3480at7088	OY730189.1	31940062.0	M1	self
3486at7088	OY730180.1	35635298.0	M7	M7
3489at7088	OY730190.1	5571825.0	M1	M1
3493at7088	OY730179.1	27449191.5	M9	M9
3494at7088	OY730181.1	41109504.5	M12	M12
3496at7088	OY730182.1	39876051.5	M5	M5
3497at7088	OY730190.1	7982509.0	M19	self
3503at7088	OY730185.1	22114772.0	M13	M13
3504at7088	OY730185.1	16583219.5	M17	self
3508at7088	OY730180.1	27105458.0	M8	self
3510at7088	OY730185.1	12747478.0	M17	self
3516at7088	OY730186.1	18411960.0	M14	M14
3517at7088	OY730188.1	16869245.5	M5	self
3519at7088	OY730187.1	6534321.0	M15	self
3520at7088	OY730185.1	32021495.5	M16	M16
3521at7088	OY730182.1	25880596.5	M11	self
3524at7088	OY730181.1	32048298.0	M12	M12
3537at7088	OY730180.1	40872962.0	M6	M6
3539at7088	OY730179.1	40402147.5	M2	self
3541at7088	OY730183.1	12649557.5	M3	self
3548at7088	OY730187.1	32898317.5	M20	M20
3551at7088	OY730180.1	22409462.5	M8	self
3558at7088	OY730190.1	1599357.0	M1	M1
3563at7088	OY730180.1	25254984.0	M8	self
3564at7088	OY730188.1	27035710.5	M5	self
3567at7088	OY730190.1	19413790.0	M4	M4
3577at7088	OY730187.1	27413526.5	M22	M22
3580at7088	OY730180.1	9478770.0	M1	M1
3587at7088	OY730180.1	38514874.0	M4	M4
3589at7088	OY730180.1	29033445.5	M21	M21
3592at7088	OY730182.1	16107421.5	M16	M16
3594at7088	OY730189.1	19042690.5	M3	M3
3595at7088	OY730185.1	12515427.0	M17	self
3597at7088	OY730187.1	16275111.5	M8	M8
3598at7088	OY730182.1	38634097.0	M5	M5
3599at7088	OY730185.1	3823132.5	M7	M7
3600at7088	OY730183.1	25840027.5	M4	M4
3602at7088	OY730182.1	33893646.0	M8	M8
3607at7088	OY730183.1	2879563.0	M26	M26
3608at7088	OY730184.1	7703577.0	M29	M29
3611at7088	OY730187.1	2894904.5	M25	M25
3616at7088	OY730190.1	17821981.0	M19	self
3618at7088	OY730185.1	1712479.5	M22	M22
3631at7088	OY730189.1	21578801.5	M1	self
3634at7088	OY730184.1	30637702.0	M20	M20
3641at7088	OY730177.1	35510560.5	M2	self
3653at7088	OY730189.1	5893483.0	M21	M21
3656at7088	OY730178.1	14961351.5	MZ	self
3658at7088	OY730190.1	22535749.0	M4	M4
3660at7088	OY730181.1	6411644.5	M7	M7
3662at7088	OY730181.1	7040917.5	M7	M7
3663at7088	OY730184.1	24807958.5	M21	self
3664at7088	OY730189.1	15738674.0	M3	M3
3665at7088	OY730190.1	5266354.0	M1	M1
3666at7088	OY730179.1	37249457.0	M2	self
3667at7088	OY730177.1	35585589.5	M2	self
3668at7088	OY730178.1	15302159.0	MZ	self
3671at7088	OY730183.1	7984311.5	M3	self
3672at7088	OY730183.1	13643668.5	M3	self
3675at7088	OY730177.1	36667973.5	M2	self
3678at7088	OY730185.1	32700743.0	M16	M16
3680at7088	OY730189.1	21061673.0	M1	self
3681at7088	OY730184.1	13587501.0	M29	M29
3684at7088	OY730187.1	30089573.0	M20	M20
3686at7088	OY730178.1	27583129.0	MZ	self
3689at7088	OY730180.1	17395750.5	M3	M3
3695at7088	OY730177.1	43923623.0	M14	M14
3709at7088	OY730184.1	32096599.5	M20	M20
3722at7088	OY730182.1	4174753.0	M28	M28
3725at7088	OY730181.1	9935456.0	M7	M7
3726at7088	OY730183.1	23280311.5	M4	M4
3727at7088	OY730182.1	5117903.5	M4	M4
3730at7088	OY730181.1	2373422.5	M31	M31
3735at7088	OY730182.1	33376377.5	M8	M8
3742at7088	OY730189.1	27423118.0	M1	self
3743at7088	OY730177.1	21438314.0	M2	self
3745at7088	OY730181.1	30296756.5	M12	M12
3749at7088	OY730179.1	34919149.0	M4	M4
3760at7088	OY730189.1	24059101.5	M1	self
3767at7088	OY730181.1	18864378.0	M13	M13
3774at7088	OY730183.1	4353062.5	M26	M26
3779at7088	OY730182.1	5610597.5	M4	M4
3780at7088	OY730190.1	14610241.5	M19	self
3785at7088	OY730183.1	12582570.0	M3	self
3791at7088	OY730184.1	5662467.0	M6	M6
3793at7088	OY730179.1	12421530.0	M18	M18
3794at7088	OY730177.1	29008576.5	M10	M10
3795at7088	OY730178.1	17728923.0	MZ	self
3799at7088	OY730187.1	35067763.5	M20	M20
3800at7088	OY730178.1	18369883.0	MZ	self
3804at7088	OY730183.1	30375112.0	M8	M8
3807at7088	OY730187.1	6329313.5	M15	self
3811at7088	OY730178.1	39387907.0	MZ	self
3817at7088	OY730186.1	26008950.5	M13	M13
3818at7088	OY730188.1	11224492.5	M13	M13
3821at7088	OY730190.1	5703087.0	M1	M1
3823at7088	OY730180.1	32026544.5	M21	M21
3825at7088	OY730189.1	21477312.5	M1	self
3827at7088	OY730182.1	8041158.5	M22	M22
3829at7088	OY730184.1	6409249.0	M6	M6
3830at7088	OY730180.1	33098061.0	M7	M7
3833at7088	OY730183.1	36274511.5	M15	M15
3834at7088	OY730183.1	7994100.5	M3	self
3839at7088	OY730188.1	3177221.5	M18	M18
3840at7088	OY730183.1	6090058.0	M26	M26
3842at7088	OY730180.1	24552690.0	M8	self
3845at7088	OY730186.1	974210.0	M6	self
3853at7088	OY730186.1	16933870.0	M14	M14
3859at7088	OY730177.1	21393584.0	M2	self
3860at7088	OY730179.1	18051313.5	M10	M10
3864at7088	OY730181.1	16659573.5	M11	self
3865at7088	OY730178.1	3439094.5	M24	M24
3866at7088	OY730188.1	12407651.5	M30	M30
3869at7088	OY730189.1	14447549.5	M3	M3
3873at7088	OY730189.1	691001.5	M8	M8
3874at7088	OY730181.1	33194498.0	M12	M12
3882at7088	OY730188.1	22655585.5	M5	self
3885at7088	OY730187.1	34570132.0	M4	M4
3888at7088	OY730180.1	22489463.0	M8	self
3889at7088	OY730189.1	26240946.5	M1	self
3890at7088	OY730185.1	28459759.5	M13	M13
3898at7088	OY730183.1	37149087.0	M15	M15
3899at7088	OY730184.1	32774475.0	M20	M20
3904at7088	OY730182.1	25746562.5	M11	self
3905at7088	OY730190.1	17733194.5	M19	self
3911at7088	OY730183.1	24758182.0	M4	M4
3912at7088	OY730188.1	17448425.5	M5	self
3916at7088	OY730182.1	15715593.5	M16	M16
3919at7088	OY730183.1	37287541.5	M15	M15
3921at7088	OY730177.1	37606302.0	M2	self
3925at7088	OY730180.1	12121960.5	M9	M9
3926at7088	OY730188.1	3265196.0	M30	M30
3929at7088	OY730183.1	39176067.0	M15	M15
3931at7088	OY730189.1	30416197.0	M1	self
3938at7088	OY730189.1	13940424.0	M3	M3
3939at7088	OY730181.1	6188331.0	M7	M7
3946at7088	OY730183.1	7375232.0	M26	M26
3947at7088	OY730190.1	10967703.0	M19	self
3949at7088	OY730186.1	19089057.5	M14	M14
3955at7088	OY730182.1	899542.0	M22	M22
3963at7088	OY730185.1	7058568.0	M2	M2
3964at7088	OY730185.1	32095179.5	M16	M16
3973at7088	OY730182.1	20981626.0	M16	M16
3975at7088	OY730185.1	9625289.0	M6	M6
3982at7088	OY730185.1	9846174.5	M6	M6
3989at7088	OY730183.1	7830578.5	M11	M11
3990at7088	OY730182.1	23626522.5	M20	M20
3994at7088	OY730185.1	2804737.5	M22	M22
3997at7088	OY730183.1	10604280.0	M3	self
3998at7088	OY730180.1	13843145.5	M9	M9
4002at7088	OY730189.1	22079371.0	M1	self
4008at7088	OY730185.1	32000688.0	M16	M16
4010at7088	OY730177.1	35807053.5	M2	self
4013at7088	OY730184.1	5112343.0	M6	M6
4017at7088	OY730178.1	31994367.5	MZ	self
4021at7088	OY730182.1	978573.5	M22	M22
4025at7088	OY730177.1	33380677.5	M10	M10
4032at7088	OY730184.1	28663618.0	M21	self
4036at7088	OY730180.1	39252539.0	M4	M4
4037at7088	OY730180.1	27430061.0	M8	self
4041at7088	OY730189.1	25313935.0	M1	self
4043at7088	OY730185.1	34959509.5	M16	M16
4046at7088	OY730180.1	574853.5	M10	M10
4052at7088	OY730184.1	15715253.5	M12	M12
4059at7088	OY730182.1	35094568.0	M8	M8
4063at7088	OY730182.1	4665301.5	M28	M28
4064at7088	OY730181.1	39313182.5	M12	M12
4066at7088	OY730186.1	4263117.0	M6	self
4067at7088	OY730184.1	30049933.0	M20	M20
4068at7088	OY730189.1	17804045.5	M3	M3
4069at7088	OY730177.1	23903758.0	M12	M12
4070at7088	OY730186.1	20740490.5	M9	M9
4073at7088	OY730190.1	2756325.0	M1	M1
4077at7088	OY730185.1	36665459.5	M16	M16
4078at7088	OY730178.1	37399052.0	MZ	self
4079at7088	OY730181.1	24734119.0	M17	M17
4081at7088	OY730180.1	1443359.0	M10	M10
4085at7088	OY730185.1	16483621.5	M17	self
4090at7088	OY730179.1	33870860.0	M4	M4
4093at7088	OY730178.1	29473615.5	MZ	self
4100at7088	OY730183.1	18141684.0	M7	M7
4108at7088	OY730177.1	30494286.5	M10	M10
4109at7088	OY730184.1	4574487.5	M6	M6
4110at7088	OY730177.1	7520834.5	M14	M14
4114at7088	OY730178.1	10551925.5	M24	M24
4123at7088	OY730181.1	9113884.0	M7	M7
4130at7088	OY730183.1	8634391.5	M3	self
4131at7088	OY730190.1	2679383.5	M1	M1
4132at7088	OY730184.1	25007122.0	M21	self
4141at7088	OY730188.1	17683653.0	M5	self
4142at7088	OY730178.1	7129983.5	M24	M24
4144at7088	OY730181.1	36861545.5	M23	M23
4147at7088	OY730189.1	6396983.0	M21	M21
4150at7088	OY730183.1	21359780.5	M4	M4
4153at7088	OY730189.1	32325395.0	M1	self
4162at7088	OY730188.1	9726879.5	M30	M30
4163at7088	OY730179.1	3648910.5	M27	M27
4165at7088	OY730178.1	30456872.0	MZ	self
4167at7088	OY730178.1	24538298.0	MZ	self
4173at7088	OY730180.1	2549983.0	M10	M10
4174at7088	OY730190.1	10833450.0	M19	self
4175at7088	OY730182.1	20252012.0	M16	M16
4176at7088	OY730178.1	36218743.5	MZ	self
4181at7088	OY730185.1	13239223.0	M17	self
4182at7088	OY730182.1	1705828.0	M22	M22
4185at7088	OY730187.1	31233771.5	M20	M20
4189at7088	OY730179.1	33344893.0	M4	M4
4190at7088	OY730183.1	30653482.0	M8	M8
4197at7088	OY730178.1	10861081.5	M24	M24
4200at7088	OY730179.1	29696455.0	M9	M9
4202at7088	OY730183.1	18215172.5	M7	M7
4204at7088	OY730184.1	31950782.5	M20	M20
4208at7088	OY730180.1	38296652.0	M4	M4
4212at7088	OY730185.1	9668029.0	M6	M6
4214at7088	OY730178.1	1200948.5	M24	M24
4223at7088	OY730187.1	24927509.0	M9	M9
4227at7088	OY730187.1	11635083.0	M5	M5
4235at7088	OY730179.1	33230644.0	M4	M4
4237at7088	OY730182.1	5061082.5	M4	M4
4238at7088	OY730183.1	36349176.5	M15	M15
4241at7088	OY730181.1	17146466.5	M11	self
4242at7088	OY730184.1	37579996.0	M23	M23
4243at7088	OY730190.1	1538718.5	M1	M1
4244at7088	OY730188.1	17335124.5	M5	self
4251at7088	OY730177.1	7058501.5	M14	M14
4253at7088	OY730180.1	28932346.0	M21	M21
4256at7088	OY730181.1	35124666.0	M23	M23
4260at7088	OY730179.1	9530921.5	M18	M18
4264at7088	OY730178.1	974205.5	M24	M24
4266at7088	OY730178.1	8323540.5	M24	M24
4267at7088	OY730182.1	34295496.5	M8	M8
4275at7088	OY730178.1	36442254.0	MZ	self
4279at7088	OY730188.1	26119829.5	M31	M31
4286at7088	OY730188.1	662637.5	M18	M18
4287at7088	OY730186.1	12052989.5	M6	self
4288at7088	OY730185.1	24754130.5	M13	M13
4297at7088	OY730184.1	5533975.0	M6	M6
4298at7088	OY730177.1	41002621.0	M4	M4
4300at7088	OY730189.1	27139387.0	M1	self
4301at7088	OY730180.1	22897559.5	M8	self
4305at7088	OY730183.1	21738363.5	M4	M4
4306at7088	OY730188.1	21838547.5	M5	self
4308at7088	OY730190.1	24216792.5	M7	M7
4315at7088	OY730177.1	5117948.5	M14	M14
4318at7088	OY730184.1	30200391.5	M20	M20
4320at7088	OY730189.1	20964374.5	M1	self
4322at7088	OY730180.1	24298513.0	M8	self
4323at7088	OY730181.1	29391494.0	M23	M23
4325at7088	OY730183.1	25049350.5	M4	M4
4331at7088	OY730190.1	20958971.5	M4	M4
4333at7088	OY730178.1	32606827.5	MZ	self
4335at7088	OY730179.1	35987061.5	M2	self
4348at7088	OY730186.1	27117735.0	M13	M13
4350at7088	OY730188.1	881081.0	M18	M18
4352at7088	OY730189.1	26769316.5	M1	self
4354at7088	OY730180.1	41225848.5	M6	M6
4360at7088	OY730189.1	32904815.5	M1	self
4362at7088	OY730180.1	22495789.0	M8	self
4368at7088	OY730189.1	34081086.5	M1	self
4371at7088	OY730189.1	18168606.5	M3	M3
4377at7088	OY730187.1	17834229.5	M15	self
4379at7088	OY730183.1	18127187.5	M7	M7
4383at7088	OY730180.1	15582982.5	M3	M3
4398at7088	OY730190.1	964831.5	M1	M1
4400at7088	OY730186.1	18590586.0	M14	M14
4401at7088	OY730184.1	11409276.0	M29	M29
4402at7088	OY730190.1	17902375.5	M19	self
4405at7088	OY730185.1	10844272.5	M17	self
4406at7088	OY730177.1	19542201.0	M2	self
4412at7088	OY730189.1	32597801.0	M1	self
4414at7088	OY730178.1	26190663.0	MZ	self
4416at7088	OY730187.1	34846298.5	M20	M20
4417at7088	OY730190.1	21344677.5	M4	M4
4418at7088	OY730177.1	43168087.0	M14	M14
4420at7088	OY730186.1	912165.0	M6	self
4422at7088	OY730185.1	16306452.5	M17	self
4423at7088	OY730180.1	1634763.5	M10	M10
4425at7088	OY730190.1	17275191.0	M19	self
4427at7088	OY730177.1	3687848.0	M14	M14
4434at7088	OY730177.1	11527136.5	M7	M7
4439at7088	OY730186.1	11506651.5	M6	self
4443at7088	OY730181.1	19121995.5	M11	self
4449at7088	OY730178.1	22273387.5	MZ	self
4451at7088	OY730179.1	35679175.5	M4	M4
4457at7088	OY730190.1	131576.5	M1	M1
4469at7088	OY730186.1	21120640.5	M9	M9
4471at7088	OY730177.1	36532635.5	M2	self
4473at7088	OY730178.1	24428403.0	MZ	self
4477at7088	OY730189.1	27196906.0	M1	self
4479at7088	OY730181.1	14501242.0	M11	self
4480at7088	OY730182.1	12876619.5	M22	M22
4481at7088	OY730188.1	29388273.5	M5	self
4483at7088	OY730184.1	31841324.0	M20	M20
4485at7088	OY730184.1	12952393.0	M29	M29
4487at7088	OY730180.1	21915759.0	M8	self
4492at7088	OY730180.1	5604435.5	M10	M10
4493at7088	OY730185.1	6270515.5	M2	M2
4497at7088	OY730182.1	22319534.5	M20	M20
4499at7088	OY730188.1	26892252.5	M5	self
4500at7088	OY730190.1	9558103.5	M19	self
4502at7088	OY730177.1	11544531.0	M7	M7
4504at7088	OY730188.1	11875017.5	M30	M30
4524at7088	OY730179.1	29383840.5	M9	M9
4527at7088	OY730190.1	2665849.0	M1	M1
4528at7088	OY730190.1	13635703.5	M19	self
4533at7088	OY730178.1	20892788.0	MZ	self
4541at7088	OY730187.1	22456801.0	M9	M9
4545at7088	OY730185.1	3487914.0	M22	M22
4546at7088	OY730179.1	31375950.5	M9	M9
4549at7088	OY730177.1	2168844.5	M27	M27
4554at7088	OY730181.1	13622672.0	M7	M7
4555at7088	OY730188.1	22734823.0	M5	self
4557at7088	OY730189.1	21390561.5	M1	self
4579at7088	OY730180.1	32953620.0	M7	M7
4595at7088	OY730183.1	6142549.5	M26	M26
4597at7088	OY730190.1	16697720.0	M19	self
4602at7088	OY730185.1	9754228.5	M6	M6
4605at7088	OY730189.1	14313587.0	M3	M3
4608at7088	OY730190.1	27164715.5	M7	M7
4609at7088	OY730188.1	13999158.0	M14	M14
4610at7088	OY730182.1	13579831.0	M22	M22
4616at7088	OY730178.1	20160759.5	MZ	self
4621at7088	OY730190.1	22508256.5	M4	M4
4623at7088	OY730187.1	24079703.0	M9	M9
4624at7088	OY730178.1	19366435.5	MZ	self
4625at7088	OY730187.1	2931921.0	M25	M25
4627at7088	OY730177.1	15817210.0	M2	self
4630at7088	OY730179.1	40938091.0	M2	self
4631at7088	OY730187.1	9242921.0	M15	self
4632at7088	OY730188.1	27160094.0	M5	self
4645at7088	OY730181.1	35031059.5	M23	M23
4649at7088	OY730181.1	33798631.5	M23	M23
4650at7088	OY730177.1	31058269.0	M10	M10
4653at7088	OY730185.1	16250008.5	M17	self
4655at7088	OY730188.1	11190741.5	M30	M30
4656at7088	OY730180.1	22017785.5	M8	self
4657at7088	OY730177.1	11370720.5	M15	M15
4664at7088	OY730180.1	28724515.5	M11	M11
4668at7088	OY730186.1	17819040.5	M14	M14
4670at7088	OY730180.1	40100396.5	M6	M6
4671at7088	OY730183.1	11839115.0	M3	self
4674at7088	OY730190.1	14014593.5	M19	self
4677at7088	OY730190.1	13493089.0	M19	self
4680at7088	OY730187.1	27133147.5	M22	M22
4681at7088	OY730186.1	3018953.0	M6	self
4685at7088	OY730179.1	1947817.0	M27	M27
4688at7088	OY730189.1	15362608.5	M3	M3
4690at7088	OY730181.1	34406031.5	M23	M23
4692at7088	OY730190.1	9022546.0	M19	self
4694at7088	OY730186.1	15132580.5	M14	M14
4698at7088	OY730184.1	31787432.0	M20	M20
4707at7088	OY730178.1	13242457.5	M24	M24
4709at7088	OY730187.1	16289547.5	M8	M8
4710at7088	OY730181.1	17168353.0	M11	self
4718at7088	OY730188.1	17747081.0	M5	self
4719at7088	OY730180.1	14363851.5	M3	M3
4723at7088	OY730186.1	28443246.0	M13	M13
4724at7088	OY730189.1	26702442.5	M1	self
4726at7088	OY730183.1	13032597.0	M3	self
4729at7088	OY730188.1	9670815.0	M30	M30
4739at7088	OY730185.1	15389074.5	M17	self
4740at7088	OY730187.1	10697029.5	M5	M5
4742at7088	OY730188.1	1449440.5	M18	M18
4744at7088	OY730182.1	32499350.5	M8	M8
4749at7088	OY730185.1	37138203.5	M15	M15
4750at7088	OY730185.1	16506800.0	M17	self
4752at7088	OY730179.1	31441647.5	M9	M9
4753at7088	OY730179.1	40260625.5	M2	self
4761at7088	OY730177.1	22195164.5	M2	self
4768at7088	OY730179.1	39484561.0	M2	self
4776at7088	OY730184.1	21752632.0	M21	self
4778at7088	OY730183.1	15131643.5	M3	self
4779at7088	OY730186.1	7469768.0	M16	M16
4784at7088	OY730189.1	21602987.0	M1	self
4790at7088	OY730188.1	2355809.0	M18	M18
4799at7088	OY730178.1	34683188.5	MZ	self
4810at7088	OY730185.1	11420019.5	M17	self
4811at7088	OY730182.1	32975141.0	M8	M8
4812at7088	OY730181.1	20354735.0	M11	self
4816at7088	OY730179.1	30893931.5	M9	M9
4820at7088	OY730181.1	15333711.0	M11	self
4821at7088	OY730181.1	6307384.5	M7	M7
4834at7088	OY730186.1	12975690.5	M6	self
4837at7088	OY730180.1	35913497.0	M4	M4
4839at7088	OY730181.1	15228598.0	M11	self
4842at7088	OY730179.1	33332688.0	M4	M4
4847at7088	OY730188.1	651995.5	M18	M18
4848at7088	OY730178.1	26663876.0	MZ	self
4849at7088	OY730187.1	25543660.5	M9	M9
4851at7088	OY730184.1	1808165.5	M6	M6
4854at7088	OY730180.1	20104597.5	M3	M3
4858at7088	OY730182.1	20239988.5	M16	M16
4860at7088	OY730190.1	16419724.5	M19	self
4864at7088	OY730180.1	24920648.0	M8	self
4866at7088	OY730178.1	18108269.0	MZ	self
4869at7088	OY730179.1	36099199.5	M2	self
4870at7088	OY730183.1	17814454.0	M7	M7
4872at7088	OY730184.1	35769860.5	M23	M23
4877at7088	OY730185.1	37546933.5	M15	M15
4878at7088	OY730190.1	1474779.5	M1	M1
4880at7088	OY730185.1	18440607.5	M5	M5
4884at7088	OY730186.1	11685325.5	M6	self
4887at7088	OY730179.1	44746989.5	M2	self
4889at7088	OY730185.1	3436602.5	M22	M22
4891at7088	OY730187.1	16196250.0	M8	M8
4893at7088	OY730181.1	38389561.0	M12	M12
4894at7088	OY730177.1	6919245.5	M14	M14
4899at7088	OY730189.1	29923660.0	M1	self
4900at7088	OY730182.1	15692261.0	M16	M16
4908at7088	OY730187.1	19976187.5	M15	self
4910at7088	OY730178.1	3497927.0	M24	M24
4915at7088	OY730186.1	34257298.5	M18	M18
4916at7088	OY730177.1	16925223.0	M2	self
4923at7088	OY730177.1	32607831.5	M10	M10
4929at7088	OY730184.1	650921.5	M6	M6
4930at7088	OY730185.1	8874296.0	M6	M6
4932at7088	OY730190.1	3221689.0	M1	M1
4934at7088	OY730185.1	12059008.0	M17	self
4942at7088	OY730190.1	17808058.0	MZ	MZ
4948at7088	OY730180.1	7529351.0	M9	M9
4949at7088	OY730180.1	38780958.5	M4	M4
4950at7088	OY730187.1	23807515.0	M9	M9
4952at7088	OY730185.1	22305955.5	M13	M13
4953at7088	OY730187.1	4744200.5	M25	M25
4954at7088	OY730181.1	37521302.0	M23	M23
4955at7088	OY730178.1	24268565.0	MZ	self
4959at7088	OY730183.1	12464378.0	M3	self
4964at7088	OY730184.1	35577857.5	M23	M23
4967at7088	OY730187.1	22170459.5	M9	M9
4969at7088	OY730187.1	14254728.0	M8	M8
4974at7088	OY730179.1	20403882.0	M10	M10
4975at7088	OY730189.1	7396260.5	M21	M21
4989at7088	OY730182.1	34494169.0	M8	M8
4990at7088	OY730181.1	25066157.5	M17	M17
4993at7088	OY730182.1	35401957.5	M8	M8
4996at7088	OY730186.1	7602825.5	M16	M16
4998at7088	OY730178.1	10356452.0	M24	M24
5002at7088	OY730181.1	27462009.5	M17	M17
5004at7088	OY730187.1	20123111.5	M15	self
5006at7088	OY730190.1	26932025.0	M7	M7
5009at7088	OY730181.1	33157994.0	M12	M12
5012at7088	OY730183.1	11918133.5	M3	self
5016at7088	OY730185.1	13919990.5	M17	self
5019at7088	OY730177.1	2093996.0	M27	M27
5021at7088	OY730180.1	15247019.5	M3	M3
5026at7088	OY730181.1	23788227.0	M17	M17
5030at7088	OY730178.1	26896038.5	MZ	self
5031at7088	OY730186.1	6945308.0	M16	M16
5035at7088	OY730182.1	9510502.5	M22	M22
5036at7088	OY730188.1	15557866.0	M12	M12
5038at7088	OY730189.1	7173722.0	M21	M21
5044at7088	OY730182.1	5512842.0	M4	M4
5046at7088	OY730187.1	16303567.0	M5	M5
5048at7088	OY730184.1	13344162.0	M29	M29
5050at7088	OY730186.1	6917829.0	M16	M16
5055at7088	OY730180.1	43159661.5	M6	M6
5056at7088	OY730180.1	14676203.0	M3	M3
5057at7088	OY730177.1	32621838.0	M10	M10
5064at7088	OY730184.1	22796494.5	M21	self
5066at7088	OY730182.1	19941855.0	M16	M16
5070at7088	OY730177.1	37645321.5	M2	self
5074at7088	OY730184.1	26159735.5	M21	self
5075at7088	OY730185.1	9043901.5	M6	M6
5078at7088	OY730180.1	39128260.0	M4	M4
5082at7088	OY730182.1	26719386.0	M11	self
5083at7088	OY730185.1	29310422.0	M16	M16
5093at7088	OY730180.1	8175162.0	M9	M9
5094at7088	OY730185.1	11242095.0	M17	self
5095at7088	OY730187.1	9295085.0	M15	self
5098at7088	OY730183.1	16664407.5	M7	M7
5101at7088	OY730179.1	8027943.5	M18	M18
5107at7088	OY730177.1	37673435.5	M2	self
5120at7088	OY730188.1	17115202.5	M5	self
5128at7088	OY730177.1	16284486.0	M2	self
5129at7088	OY730187.1	32740714.5	M20	M20
5130at7088	OY730187.1	10155269.5	M5	M5
5144at7088	OY730181.1	29826232.0	M23	M23
5145at7088	OY730190.1	2330752.5	M12	M12
5146at7088	OY730180.1	33021317.0	M7	M7
5147at7088	OY730185.1	16336399.0	M17	self
5149at7088	OY730189.1	19253826.0	M3	M3
5151at7088	OY730179.1	21095818.0	M28	M28
5159at7088	OY730188.1	3062282.5	M18	M18
5162at7088	OY730187.1	12371158.5	M25	M25
5164at7088	OY730185.1	36799858.5	M15	M15
5166at7088	OY730189.1	26212900.0	M1	self
5168at7088	OY730180.1	24037064.0	M8	self
5172at7088	OY730186.1	11773451.0	M6	self
5173at7088	OY730187.1	8236797.0	M15	self
5181at7088	OY730185.1	15126316.5	M17	self
5182at7088	OY730184.1	35795674.5	M23	M23
5183at7088	OY730185.1	9774950.0	M6	M6
5184at7088	OY730180.1	19326139.0	M3	M3
5190at7088	OY730182.1	5570902.0	M4	M4
5191at7088	OY730186.1	6517267.5	M16	M16
5193at7088	OY730179.1	36413484.0	M2	self
5196at7088	OY730186.1	2169300.0	M6	self
5197at7088	OY730178.1	22385235.0	MZ	self
5199at7088	OY730189.1	3585889.0	M8	M8
5201at7088	OY730183.1	29576790.0	M8	M8
5203at7088	OY730179.1	29187417.0	M9	M9
5205at7088	OY730187.1	30424276.5	M20	M20
5206at7088	OY730177.1	32689879.0	M10	M10
5213at7088	OY730180.1	6554852.0	M4	M4
5219at7088	OY730183.1	12618055.0	M3	self
5239at7088	OY730181.1	20339393.5	M11	self
5242at7088	OY730186.1	16999314.0	M4	M4
5244at7088	OY730183.1	5619838.5	M26	M26
5249at7088	OY730177.1	22099931.5	M2	self
5250at7088	OY730187.1	34937259.5	M20	M20
5251at7088	OY730187.1	26633039.0	M22	M22
5252at7088	OY730187.1	19923806.0	M15	self
5256at7088	OY730187.1	32691432.5	M20	M20
5258at7088	OY730190.1	25845049.5	M7	M7
5260at7088	OY730183.1	8309421.5	M3	self
5265at7088	OY730181.1	24805912.0	M17	M17
5266at7088	OY730187.1	3760253.0	M25	M25
5281at7088	OY730181.1	9584199.0	M7	M7
5290at7088	OY730184.1	37553720.5	M23	M23
5291at7088	OY730187.1	231099.5	M25	M25
5292at7088	OY730187.1	19858718.5	M15	self
5293at7088	OY730182.1	4757561.5	M4	M4
5295at7088	OY730181.1	6155414.0	M7	M7
5299at7088	OY730187.1	22415842.5	M9	M9
5301at7088	OY730190.1	5056571.5	M1	M1
5302at7088	OY730181.1	28704044.0	M23	M23
5303at7088	OY730183.1	11078580.0	M3	self
5311at7088	OY730185.1	26060567.0	M13	M13
